"Site","Date","spat_year","alive_nb","dead_nb","init_nb","Batch","site_spat","Specie","Support","Operator","Comments","Campaign","MR"
"6- Arguenon",2017-09-21,2017,100,0,100,"Rep","Pénestin","Edulis","bag","Operator_2",NA,2018,NA
"6- Arguenon",2017-11-02,2017,99,1,100,"Rep","Pénestin","Edulis","bag","Operator_2",NA,2018,NA
"6- Arguenon",2017-12-01,2017,97,3,100,"Rep","Pénestin","Edulis","bag","Operator_2",NA,2018,NA
"6- Arguenon",2018-01-08,2017,99.5,0.5,100,"Rep","Pénestin","Edulis","bag","Operator_2",NA,2018,NA
"6- Arguenon",2018-01-31,2017,95.5,4.5,100,"Rep","Pénestin","Edulis","bag","Operator_2",NA,2018,NA
"6- Arguenon",2018-02-27,2017,98,2,100,"Rep","Pénestin","Edulis","bag","Operator_2",NA,2018,NA
"6- Arguenon",2018-03-30,2017,94.5,5.5,100,"Rep","Pénestin","Edulis","bag","Operator_2",NA,2018,NA
"6- Arguenon",2018-04-27,2017,97,3,100,"Rep","Pénestin","Edulis","bag","Operator_2",NA,2018,NA
"6- Arguenon",2018-05-25,2017,94.5,5.5,100,"Rep","Pénestin","Edulis","bag","Operator_2",NA,2018,NA
"6- Arguenon",2018-06-26,2017,96,4,100,"Rep","Pénestin","Edulis","bag","Operator_2",NA,2018,NA
"6- Arguenon",2018-07-26,2017,92.5,7.5,100,"Rep","Pénestin","Edulis","bag","Operator_2",NA,2018,NA
"6- Arguenon",2018-08-24,2017,85.5,14.5,100,"Rep","Pénestin","Edulis","bag","Operator_2",NA,2018,NA
"6- Arguenon",2018-09-28,2017,86.5,13.5,100,"Rep","Pénestin","Edulis","bag","Operator_2",NA,2018,NA
"6- Arguenon",2018-09-27,2018,100,0,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"6- Arguenon",2018-10-23,2018,98.9949748743718,1.00502512562814,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"6- Arguenon",2018-11-21,2018,99.5,0.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"6- Arguenon",2018-12-20,2018,99,1,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"6- Arguenon",2019-01-22,2018,99.5,0.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"6- Arguenon",2019-02-18,2018,100,0,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"6- Arguenon",2019-03-18,2018,97.5,2.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"6- Arguenon",2019-04-23,2018,97.5,2.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"6- Arguenon",2019-05-15,2018,97.5,2.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"6- Arguenon",2019-06-14,2018,95,5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"6- Arguenon",2019-07-30,2018,92,8,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"6- Arguenon",2019-08-28,2018,83,17,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"6- Arguenon",2019-10-03,2018,81.5,18.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"6- Arguenon",2019-10-03,2019,100,0,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"6- Arguenon",2019-10-25,2019,99.5,0.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"6- Arguenon",2019-11-25,2019,96.5,1,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"6- Arguenon",2019-12-23,2019,100,0,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"6- Arguenon",2020-01-23,2019,93.5,6.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"6- Arguenon",2020-02-22,2019,85.5,14.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"6- Arguenon",2020-03-23,2019,63,37,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"6- Arguenon",2020-04-07,2019,65,35,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"6- Arguenon",2020-04-20,2019,62.5,37.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"6- Arguenon",2020-05-20,2019,52.5,47.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"6- Arguenon",2020-06-20,2019,59.5,40.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"6- Arguenon",2020-07-21,2019,60.5,39.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"6- Arguenon",2020-08-17,2019,50,50,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"6- Arguenon",2020-09-30,2019,53,47,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"6- Arguenon",2020-10-01,2020,100,0,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"6- Arguenon",2020-10-29,2020,99.5,0.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"6- Arguenon",2020-11-28,2020,99.5,0.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"6- Arguenon",2020-12-29,2020,99,1,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"6- Arguenon",2021-01-28,2020,99,1,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"6- Arguenon",2021-02-25,2020,99,1,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"6- Arguenon",2021-03-26,2020,96,4,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"6- Arguenon",2021-04-24,2020,96.5,3.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"6- Arguenon",2021-05-24,2020,95.5,5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"6- Arguenon",2021-06-22,2020,95,5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"6- Arguenon",2021-10-08,2021,100,0,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"6- Arguenon",2021-11-02,2021,99,1,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"6- Arguenon",2021-12-02,2021,98.5,1.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"6- Arguenon",2022-01-03,2021,97,3,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"6- Arguenon",2022-01-31,2021,98,2,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"6- Arguenon",2022-03-07,2021,95.5,4.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"6- Arguenon",2022-03-29,2021,98,2,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"6- Arguenon",2022-04-28,2021,96.5,3.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"6- Arguenon",2022-05-30,2021,97.5,2.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"6- Arguenon",2022-07-04,2021,93,7,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"6- Arguenon",2022-07-28,2021,97,3,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"6- Arguenon",2022-08-30,2021,94,6,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"6- Arguenon",2022-09-29,2021,90.5,9.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"7- BMSM",2016-02-26,2015,100,0,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2016,NA
"7- BMSM",2016-04-05,2015,100,0,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2016,NA
"7- BMSM",2016-05-04,2015,98.5,1.5,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2016,NA
"7- BMSM",2016-06-06,2015,90.5,9.5,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2016,NA
"7- BMSM",2016-07-04,2015,95,5,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2016,NA
"7- BMSM",2016-08-08,2015,92,8,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2016,NA
"7- BMSM",2016-09-05,2015,93,7,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2016,NA
"7- BMSM",2016-09-29,2015,95,5,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2016,NA
"7- BMSM",2016-11-01,2015,94.5,5.5,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2016,NA
"7- BMSM",2016-11-29,2015,92,8,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2016,NA
"7- BMSM",2017-01-11,2015,89.5,10.5,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2016,NA
"7- BMSM",2017-01-30,2015,92.5,7.5,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2016,NA
"7- BMSM",2017-02-27,2015,92.5,7.5,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2016,NA
"7- BMSM",2016-10-01,2016,100,0,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2017,NA
"7- BMSM",2017-03-28,2016,93,7,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2017,NA
"7- BMSM",2017-04-25,2016,82,18,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2017,NA
"7- BMSM",2017-05-24,2016,95,5,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2017,NA
"7- BMSM",2017-08-25,2016,80,20,100,"Rep","Baie d'Yves","Edulis","bag","Operator_2",NA,2017,NA
"7- BMSM",2017-10-17,2017,100,0,100,"Rep","Oléron","Edulis","bag","Operator_2",NA,2018,NA
"7- BMSM",2017-11-08,2017,99.5,0.5,100,"Rep","Oléron","Edulis","bag","Operator_2",NA,2018,NA
"7- BMSM",2017-12-07,2017,97.5,2.5,100,"Rep","Oléron","Edulis","bag","Operator_2",NA,2018,NA
"7- BMSM",2018-01-17,2017,100,0,100,"Rep","Oléron","Edulis","bag","Operator_2",NA,2018,NA
"7- BMSM",2018-02-06,2017,96.5,3.5,100,"Rep","Oléron","Edulis","bag","Operator_2",NA,2018,NA
"7- BMSM",2018-03-05,2017,99.5,0.5,100,"Rep","Oléron","Edulis","bag","Operator_2",NA,2018,NA
"7- BMSM",2018-03-31,2017,98,2,100,"Rep","Oléron","Edulis","bag","Operator_2",NA,2018,NA
"7- BMSM",2018-05-03,2017,98,2,100,"Rep","Oléron","Edulis","bag","Operator_2",NA,2018,NA
"7- BMSM",2018-06-01,2017,96.5,3.5,100,"Rep","Oléron","Edulis","bag","Operator_2",NA,2018,NA
"7- BMSM",2018-06-29,2017,90.5,9.5,100,"Rep","Oléron","Edulis","bag","Operator_2",NA,2018,NA
"7- BMSM",2018-07-27,2017,91.5,8.5,100,"Rep","Oléron","Edulis","bag","Operator_2",NA,2018,NA
"7- BMSM",2018-08-25,2017,90.5,9.5,100,"Rep","Oléron","Edulis","bag","Operator_2",NA,2018,NA
"7- BMSM",2018-09-28,2017,93.5,6.5,100,"Rep","Oléron","Edulis","bag","Operator_2",NA,2018,NA
"7- BMSM",2018-09-27,2018,100,0,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"7- BMSM",2018-10-23,2018,99.5049504950495,0.495049504950495,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"7- BMSM",2018-11-22,2018,98,2,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"7- BMSM",2018-12-21,2018,99,1,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"7- BMSM",2019-01-22,2018,96.5,3.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"7- BMSM",2019-02-20,2018,98,2,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"7- BMSM",2019-03-20,2018,96.5,3.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"7- BMSM",2019-04-20,2018,96.5,3.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"7- BMSM",2019-05-16,2018,95.5,4.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"7- BMSM",2019-06-19,2018,94.5,5.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"7- BMSM",2019-08-04,2018,88,12,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"7- BMSM",2019-09-04,2018,96.5,3.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"7- BMSM",2019-10-03,2018,95,5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2019,NA
"7- BMSM",2019-10-03,2019,100,0,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"7- BMSM",2019-10-31,2019,100,0,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"7- BMSM",2019-11-25,2019,98.5,1.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"7- BMSM",2019-12-30,2019,100,0,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"7- BMSM",2020-01-27,2019,99.5,0.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"7- BMSM",2020-03-11,2019,93.5,6.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"7- BMSM",2020-03-27,2019,96,4,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"7- BMSM",2020-04-07,2019,95,5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"7- BMSM",2020-04-20,2019,98,2,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"7- BMSM",2020-05-22,2019,94,6,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"7- BMSM",2020-06-19,2019,93.5,6.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"7- BMSM",2020-07-20,2019,91,14,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"7- BMSM",2020-08-17,2019,99,1,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"7- BMSM",2020-09-30,2019,90,10,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2020,NA
"7- BMSM",2020-10-01,2020,100,0,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"7- BMSM",2020-10-29,2020,81,19,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"7- BMSM",2020-12-02,2020,90,10,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"7- BMSM",2021-01-13,2020,98.5,1.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"7- BMSM",2021-02-01,2020,96,4,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"7- BMSM",2021-02-26,2020,98,2,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"7- BMSM",2021-03-29,2020,93,7,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"7- BMSM",2021-04-27,2020,95.5,4.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"7- BMSM",2021-05-25,2020,94.5,5.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"7- BMSM",2021-06-24,2020,87.5,12.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2021,NA
"7- BMSM",2021-10-08,2021,100,0,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"7- BMSM",2021-11-05,2021,99.5,0.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"7- BMSM",2021-12-02,2021,97.5,2.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"7- BMSM",2022-01-04,2021,99,1,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"7- BMSM",2022-01-31,2021,99,1,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"7- BMSM",2022-03-01,2021,94.5,5.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"7- BMSM",2022-04-01,2021,98.5,1.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"7- BMSM",2022-05-02,2021,97,3,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"7- BMSM",2022-05-28,2021,91,9,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"7- BMSM",2022-06-29,2021,94.5,5.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"7- BMSM",2022-07-29,2021,90.5,9.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"7- BMSM",2022-08-31,2021,92,8,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"7- BMSM",2022-09-26,2021,87.5,12.5,100,"Rep","Pénestin","Edulis","bag","Operator_2","Edulis ref",2022,NA
"Berck",2019-12-11,2019,104,5,109,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Berck",2020-01-15,2019,104,0,109,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Berck",2020-02-13,2019,103,1,109,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Berck",2020-03-13,2019,97,6,109,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Berck",2020-04-09,2019,92,5,109,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Berck",2020-05-05,2019,64,28,109,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Berck",2020-06-04,2019,51,12,109,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Berck",2020-07-22,2019,44,7,109,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Berck",2020-08-18,2019,38,6,109,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Berck",2020-09-18,2019,30,8,109,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Berck",2020-11-13,2019,22,8,109,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Berck",2020-12-11,2019,21,1,109,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2019-12-11,2019,91,5,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-01-15,2019,74,17,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-02-13,2019,62,12,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-03-13,2019,57,5,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-04-09,2019,44,13,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-05-05,2019,26,18,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-06-04,2019,20,6,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-07-22,2019,14,6,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-08-18,2019,12,2,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-09-18,2019,8,4,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-11-13,2019,6,2,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-12-11,2019,3,3,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-02-13,2019,95,5,100,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-03-13,2019,94,1,100,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-04-09,2019,88,6,100,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-05-05,2019,55,33,100,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-06-04,2019,43,12,100,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-07-22,2019,22,21,100,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-08-18,2019,21,1,100,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-09-18,2019,13,8,100,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-11-13,2019,11,2,100,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Baie de Somme",2020-12-11,2019,8,3,100,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-02-11,2019,92,8,100,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-03-11,2019,82,10,100,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-04-07,2019,61,15,100,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-05-05,2019,54,12,100,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-06-04,2019,50,4,100,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-07-22,2019,35,15,100,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-08-18,2019,28,7,100,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-09-19,2019,23,5,100,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-11-12,2019,19,4,100,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-12-10,2019,14,5,100,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-05-05,2019,123,26,149,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-06-04,2019,111,12,149,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-07-22,2019,59,52,149,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-08-18,2019,41,18,149,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-09-19,2019,37,4,149,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-11-12,2019,26,11,149,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Dannes",2020-12-10,2019,22,4,149,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Gris_Nez",2019-12-12,2019,97,2,99,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Gris_Nez",2020-01-13,2019,75,23,99,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Gris_Nez",2020-02-11,2019,69,6,99,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Gris_Nez",2020-03-11,2019,56,13,99,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Gris_Nez",2020-04-07,2019,51,5,99,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Gris_Nez",2020-05-05,2019,43,6,99,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Gris_Nez",2020-06-04,2019,33,10,99,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Gris_Nez",2020-07-24,2019,27,6,99,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Gris_Nez",2020-06-04,2019,69,16,85,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Gris_Nez",2020-07-24,2019,53,16,85,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Oye_plage",2019-12-12,2019,90,6,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Oye_plage",2020-01-14,2019,67,25,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Oye_plage",2020-02-12,2019,64,3,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Oye_plage",2020-03-12,2019,31,33,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Oye_plage",2020-04-08,2019,27,4,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Oye_plage",2020-05-06,2019,13,11,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Oye_plage",2020-06-05,2019,9,4,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Oye_plage",2020-07-24,2019,7,2,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Oye_plage",2020-08-17,2019,5,2,96,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Oye_plage",2020-04-08,2019,93,5,98,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Oye_plage",2020-05-06,2019,53,40,98,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Oye_plage",2020-06-05,2019,20,33,98,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Oye_plage",2020-07-24,2019,8,12,98,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Oye_plage",2020-08-17,2019,5,3,98,"2","Pertuis_Breton","Edulis","bag","Operator_3",NA,2020,NA
"Oye_plage",2021-01-15,2020,201,1,202,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2021,NA
"Oye_plage",2021-02-16,2020,200,1,202,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2021,NA
"Oye_plage",2021-03-16,2020,200,0,202,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2021,NA
"Oye_plage",2021-04-16,2020,195,5,202,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2021,NA
"Oye_plage",2021-05-17,2020,185,10,202,"1","Pertuis_Breton","Edulis","bag","Operator_3",NA,2021,NA
