Date du comptage;Année de naissance;Site d'observation;Nom du professionnel;Espèce observée;Origine du naissain;Numéro de lanterne;Numero de plateau sur la lanterne;Numéro de panier;Lot pour traitement;Nombre de vivantes comptées;Nombres de mortes ou moribondes comptées;Nombre de moules au départ;Date arrivée sur parc;Type de lot pour Jean-Yvon;
Date;AnneeNais;Site;Nom;Espece;Origine;Lanterne;Plateau;Panier;Lot;NbVivantes;NbMortes;NbInit;DateArr;Type;Commentaire
03/10/2019;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
03/10/2019;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
01/11/2019;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
28/11/2019;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;95;5;100;NA;Edulis ref;
28/11/2019;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;95;5;100;NA;Edulis ref;
17/01/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;88;12;100;NA;Edulis ref;
17/01/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;92;8;100;NA;Edulis ref;
29/01/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;90;10;100;NA;Edulis ref;
29/01/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;77;23;100;NA;Edulis ref;
22/02/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;81;19;100;NA;Edulis ref;
22/02/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;71;29;100;NA;Edulis ref;
27/03/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;70;30;100;NA;Edulis ref;
27/03/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;73;27;100;NA;Edulis ref;
07/04/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;67;33;100;NA;Edulis ref;
23/04/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;60;40;100;NA;Edulis ref;
23/04/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;69;31;100;NA;Edulis ref;
25/05/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;49;51;100;NA;Edulis ref;
25/05/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;53;47;100;NA;Edulis ref;
24/07/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;55;45;100;NA;Edulis ref;
24/07/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;51;49;100;NA;Edulis ref;
19/10/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;33;67;100;NA;Edulis ref;
19/10/2020;2019;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;31;69;100;NA;Edulis ref;
03/10/2020;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
03/10/2020;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
29/10/2020;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;96;2;98;NA;Edulis ref;
29/10/2020;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;96;1;97;NA;Edulis ref;
01/12/2020;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
01/12/2020;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;97;3;100;NA;Edulis ref;
05/01/2021;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;95;5;100;NA;Edulis ref;
05/01/2021;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
31/01/2021;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;99;1;100;NA;Edulis ref;
31/01/2021;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;93;7;100;NA;Edulis ref;
02/03/2021;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;97;3;100;NA;Edulis ref;
02/03/2021;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;98;1;100;NA;Edulis ref;
02/04/2021;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;97;3;100;NA;Edulis ref;
02/04/2021;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;95;5;100;NA;Edulis ref;
02/05/2021;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;93;7;100;NA;Edulis ref;
02/05/2021;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;94;6;100;NA;Edulis ref;
31/05/2021;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;96;4;100;NA;Edulis ref;
31/05/2021;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;91;9;100;NA;Edulis ref;
29/06/2021;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;94;6;100;NA;Edulis ref;
29/06/2021;2020;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;96;4;100;NA;Edulis ref;
08/10/2021;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
08/10/2021;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
19/11/2021;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;96;2;100;NA;Edulis ref;
19/11/2021;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;96;1;100;NA;Edulis ref;
03/01/2021;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;93;7;100;NA;Edulis ref;
03/01/2021;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
03/02/2021;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;93;7;100;NA;Edulis ref;
03/02/2021;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;99;1;100;NA;Edulis ref;
03/03/2021;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;89;11;100;NA;Edulis ref;
03/03/2021;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;97;3;100;NA;Edulis ref;
31/03/2021;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;99;1;100;NA;Edulis ref;
31/03/2021;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;92;8;100;NA;Edulis ref;
28/04/2022;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;92;8;100;NA;Edulis ref;
28/04/2022;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;97;3;100;NA;Edulis ref;
30/05/2022;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;97;3;100;NA;Edulis ref;
30/05/2022;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;98;2;100;NA;Edulis ref;
01/09/2022;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;80;20;100;NA;Edulis ref;
01/09/2022;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;90;10;100;NA;Edulis ref;
13/10/2022;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;1;Lot 1;85;15;100;NA;Edulis ref;
13/10/2022;2021;5- La Fresnay;Anonymous_1;Edulis;penestin;NA;NA;2;Lot 2;85;15;100;NA;Edulis ref;
27/09/2018;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;27/09/2018;Edulis ref;
27/09/2018;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;27/09/2018;Edulis ref;
23/10/2018;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;27/09/2018;Edulis ref;
23/10/2018;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;2;Lot 2;101;1;102;27/09/2018;Edulis ref;
22/11/2018;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;1;Lot 1;98;2;100;27/09/2018;Edulis ref;
22/11/2018;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;2;Lot 2;98;2;100;27/09/2018;Edulis ref;
21/12/2018;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;27/09/2018;Edulis ref;
21/12/2018;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;2;Lot 2;98;2;100;27/09/2018;Edulis ref;
22/01/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;1;Lot 1;95;5;100;27/09/2018;Edulis ref;
22/01/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;2;Lot 2;98;2;100;27/09/2018;Edulis ref;
20/02/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;1;Lot 1;97;3;100;27/09/2018;Edulis ref;
20/02/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;2;Lot 2;99;1;100;27/09/2018;Edulis ref;
20/03/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;1;Lot 1;97;3;100;27/09/2018;Edulis ref;
20/03/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;2;Lot 2;96;4;100;27/09/2018;Edulis ref;
20/04/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;1;Lot 1;98;2;100;27/09/2018;Edulis ref;
20/04/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;2;Lot 2;95;5;100;27/09/2018;Edulis ref;
16/05/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;1;Lot 1;96;4;100;27/09/2018;Edulis ref;
16/05/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;2;Lot 2;95;5;100;27/09/2018;Edulis ref;
19/06/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;1;Lot 1;96;4;100;27/09/2018;Edulis ref;
19/06/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;2;Lot 2;93;7;100;27/09/2018;Edulis ref;
04/08/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;1;Lot 1;88;12;100;27/09/2018;Edulis ref;
04/08/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;2;Lot 2;88;12;100;27/09/2018;Edulis ref;
04/09/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;1;Lot 1;96;4;100;27/09/2018;Edulis ref;
04/09/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;2;Lot 2;97;3;100;27/09/2018;Edulis ref;
03/10/2019;2018;7- Le Vivier;Anonymous_2;Edulis;Penestin;NA;NA;1;Lot 1;95;5;100;27/09/2018;Edulis ref;
17/10/2017;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;1;Lot 1;100;0;100;NA;NA;
17/10/2017;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;2;Lot 2;100;0;100;NA;NA;
08/11/2017;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;1;Lot 1;99;1;100;NA;NA;
08/11/2017;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;2;Lot 2;100;0;100;NA;NA;
07/12/2017;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;1;Lot 1;97;3;100;NA;NA;
07/12/2017;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;2;Lot 2;98;2;100;NA;NA;
17/01/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;1;Lot 1;100;0;100;NA;NA;
17/01/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;2;Lot 2;100;0;100;NA;NA;
06/02/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;1;Lot 1;95;5;100;NA;NA;
06/02/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;2;Lot 2;98;2;100;NA;NA;
05/03/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;1;Lot 1;100;0;100;NA;NA;Valeurs corrigées des cassées car le bateau a tapé dans les paniers
05/03/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;2;Lot 2;99;1;100;NA;NA;Valeurs corrigées des cassées car le bateau a tapé dans les paniers
31/03/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;1;Lot 1;99;1;100;NA;NA;
31/03/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;2;Lot 2;97;3;100;NA;NA;
03/05/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;1;Lot 1;97;3;100;NA;NA;
03/05/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;2;Lot 2;99;1;100;NA;NA;
01/06/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;1;Lot 1;98;2;100;NA;NA;
01/06/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;2;Lot 2;95;5;100;NA;NA;
29/06/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;1;Lot 1;88;12;100;NA;NA;
29/06/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;2;Lot 2;93;7;100;NA;NA;
27/07/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;1;Lot 1;88;12;100;NA;NA;
27/07/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;2;Lot 2;95;5;100;NA;NA;
25/08/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;1;Lot 1;89;11;100;NA;NA;
25/08/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;2;Lot 2;92;8;100;NA;NA;
28/09/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;1;Lot 1;89;11;100;NA;NA;
28/09/2018;2017;7- Le Vivier;Anonymous_3;Edulis;Oléron;NA;NA;2;Lot 2;98;2;100;NA;NA;
28/02/2017;2016;4- Saint-Brieuc;Anonymous_4;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;98;2;100;NA;NA;
28/02/2017;2016;4- Saint-Brieuc;Anonymous_4;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;100;0;100;NA;NA;
27/03/2017;2016;4- Saint-Brieuc;Anonymous_4;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;99;1;100;NA;NA;
27/03/2017;2016;4- Saint-Brieuc;Anonymous_4;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;100;0;100;NA;NA;
24/04/2017;2016;4- Saint-Brieuc;Anonymous_4;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;93;7;100;NA;NA;
24/04/2017;2016;4- Saint-Brieuc;Anonymous_4;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;93;7;100;NA;NA;
24/05/2017;2016;4- Saint-Brieuc;Anonymous_4;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;95;5;100;NA;NA;
24/05/2017;2016;4- Saint-Brieuc;Anonymous_4;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;96;4;100;NA;NA;
25/06/2017;2016;4- Saint-Brieuc;Anonymous_4;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;89;11;100;NA;NA;
25/06/2017;2016;4- Saint-Brieuc;Anonymous_4;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;92;8;100;NA;NA;
22/07/2017;2016;4- Saint-Brieuc;Anonymous_4;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;89;16;100;NA;NA;
22/07/2017;2016;4- Saint-Brieuc;Anonymous_4;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;92;6;100;NA;NA;
21/08/2017;2016;4- Saint-Brieuc;Anonymous_4;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;92;8;100;NA;NA;
21/08/2017;2016;4- Saint-Brieuc;Anonymous_4;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;94;6;100;NA;NA;
22/09/2017;2016;4- Saint-Brieuc;Anonymous_4;Edulis;Baie de l'Aiguillon;NA;NA;1;Lot 1;86;14;100;NA;NA;
22/09/2017;2016;4- Saint-Brieuc;Anonymous_4;Edulis;Baie de l'Aiguillon;NA;NA;2;Lot 2;85;15;100;NA;NA;
22/09/2017;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;22/09/2017;Edulis ref;
22/09/2017;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;22/09/2017;Edulis ref;
03/11/2017;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;22/09/2017;Edulis ref;
03/11/2017;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;95;5;100;22/09/2017;Edulis ref;
04/12/2017;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;97;3;100;22/09/2017;Edulis ref;
04/12/2017;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;95;5;100;22/09/2017;Edulis ref;
05/01/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;98;2;100;22/09/2017;Edulis ref;
05/01/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;22/09/2017;Edulis ref;
31/01/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;22/09/2017;Edulis ref;
31/01/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;95;5;100;22/09/2017;Edulis ref;
01/03/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;22/09/2017;Edulis ref;
01/03/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;97;3;100;22/09/2017;Edulis ref;
31/03/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;22/09/2017;Edulis ref;
31/03/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;99;1;100;22/09/2017;Edulis ref;
02/05/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;98;2;100;22/09/2017;Edulis ref;
02/05/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;98;2;100;22/09/2017;Edulis ref;
29/05/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;98;2;100;22/09/2017;Edulis ref;
29/05/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;88;12;100;22/09/2017;Edulis ref;
29/06/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;94;6;100;22/09/2017;Edulis ref;
29/06/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;88;12;100;22/09/2017;Edulis ref;
29/07/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;92;8;100;22/09/2017;Edulis ref;
29/07/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;88;12;100;22/09/2017;Edulis ref;
27/08/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;93;7;100;22/09/2017;Edulis ref;
27/08/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;94;6;100;22/09/2017;Edulis ref;
27/09/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;22/09/2017;Edulis ref;
27/09/2018;2017;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;89;11;100;22/09/2017;Edulis ref;
27/09/2018;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;100;0;100;27/09/2018;Edulis ref;
27/09/2018;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;100;0;100;27/09/2018;Edulis ref;
23/10/2018;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;27/09/2018;Edulis ref;
23/10/2018;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;98;2;100;27/09/2018;Edulis ref;
26/11/2018;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;97;3;100;27/09/2018;Edulis ref;
26/11/2018;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;98;2;100;27/09/2018;Edulis ref;
26/12/2018;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;99;1;100;27/09/2018;Edulis ref;
26/12/2018;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;99;1;100;27/09/2018;Edulis ref;
23/01/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;96;4;100;27/09/2018;Edulis ref;
23/01/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;98;2;100;27/09/2018;Edulis ref;
19/02/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;97;3;100;27/09/2018;Edulis ref;
19/02/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;96;4;100;27/09/2018;Edulis ref;
22/03/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;97;3;100;27/09/2018;Edulis ref;
22/03/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;98;2;100;27/09/2018;Edulis ref;
17/04/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;97;3;100;27/09/2018;Edulis ref;
17/04/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;96;4;100;27/09/2018;Edulis ref;
09/05/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;93;7;100;27/09/2018;Edulis ref;
09/05/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;95;5;100;27/09/2018;Edulis ref;
18/06/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;94;6;100;27/09/2018;Edulis ref;
18/06/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;90;10;100;27/09/2018;Edulis ref;
31/07/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;94;6;100;27/09/2018;Edulis ref;
31/07/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;97;3;100;27/09/2018;Edulis ref;
02/09/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;94;6;100;27/09/2018;Edulis ref;
02/09/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;80;20;100;27/09/2018;Edulis ref;
03/10/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;1;Lot 1;94;6;100;27/09/2018;Edulis ref;
03/10/2019;2018;4- Saint-Brieuc;Anonymous_4;Edulis;Penestin;NA;NA;2;Lot 2;95;5;100;27/09/2018;Edulis ref;
03/10/2019;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;100;0;100;NA;Edulis ref;
03/10/2019;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
28/10/2019;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;98;2;100;NA;Edulis ref;
28/10/2019;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
28/11/2019;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;98;2;100;NA;Edulis ref;
28/11/2019;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;100;0;100;NA;Edulis ref;
23/12/2019;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;98;2;100;NA;Edulis ref;
23/12/2019;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;95;5;100;NA;Edulis ref;
27/01/2020;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;81;19;100;NA;Edulis ref;
27/01/2020;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;93;7;100;NA;Edulis ref;
27/02/2020;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;94;6;100;NA;Edulis ref;
27/02/2020;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;94;6;100;NA;Edulis ref;
25/03/2020;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;2;Lot 2;94;6;100;NA;Edulis ref;
25/03/2020;2019;4- Saint-Brieuc;Anonymous_4;Edulis;penestin;NA;NA;1;Lot 1;95;6;100;NA;Edulis ref;
