Site;Annee;morta instantané;morta cumulé;morta instantané perceurs;Date;Remarque;Sous-site
La Northe;2020;3.89;9.17;0;25/01/2020;NA;NA
La Northe;2020;7.5;16.670000000000002;0;22/02/2020;NA;NA
La Northe;2020;19.72;36.39;0;21/03/2020;NA;NA
La Northe;2020;16.11;52.5;0;10/04/2020;NA;NA
La Northe;2020;5.28;57.78;0;22/05/2020;NA;NA
La Northe;2020;1.39;59.17;0;25/06/2020;NA;NA
La Northe;2020;0;0;0;03/11/2020;Mise en poche;NA
La Northe;2020;1.1111111111111109;1.1111111111111109;0;30/11/2020;NA;NA
La Northe;2020;2.2222222222222219;3.333333333333333;0;04/01/2021;NA;NA
La Northe;2021;1.6666666666666667;5;0;26/01/2021;NA;NA
La Northe;2021;1.3888888888888891;6.3888888888888893;0;10/02/2021;NA;NA
La Northe;2021;3.3333333333333335;9.7222222222222232;0;15/03/2021;NA;NA
La Northe;2021;17.5;27.222222222222221;0;11/04/2021;NA;NA
La Northe;2021;1.6666666666666667;28.888888888888889;0;30/04/2021;NA;NA
La Northe;2021;3.3333333333333335;32.222222222222221;0;27/05/2021;NA;NA
La Northe;2021;0;0;0;22/09/2021;Mise en poche;NA
La Northe;2021;0;0;0;20/10/2021;NA;NA
La Northe;2021;0;0;0;18/11/2021;NA;NA
La Northe;2021;0;0;0;16/12/2021;NA;NA
La Northe;2021;4;4;0;20/01/2022;NA;NA
La Northe;2022;0;4;0;16/02/2022;NA;NA
La Northe;2022;0;4;0;17/03/2022;NA;NA
La Northe;2022;5;9;0;05/04/2022;NA;NA
La Northe;2022;10.5;19.5;0;28/04/2022;NA;NA
La Northe;2022;7;26.5;0;31/05/2022;NA;NA
La Northe;2022;NR;NR;NR;NA;NA;NA
La Northe;2022;1.5;28;0;09/08/2022;Colmatage;NA
La Northe;2022;1;29;0;30/09/2022;Colmatage;NA
La Northe;2022;0;0;0;30/09/2022;Mise en poche;NA
La Northe;2022;0;0;0;24/11/2022;NA;NA
La Northe;2022;NR;NR;NR;NA;NA;NA
La Northe;2023;1;1;0;28/01/2023;NA;NA
La Northe;2023;0.5;1.5;0;23/02/2023;NA;NA
La Northe;2023;0.5;2;0;21/03/2023;NA;NA
La Northe;2023;2.5;4.5;0;19/04/2023;NA;NA
La Northe;2023;1;5.5;0;16/05/2023;NA;NA
La Northe;2023;0.5;6;0;20/06/2023;NA;NA
La Northe;2023;0;6;0;19/07/2023;NA;NA
La Northe;2023;0.33333333333333331;6.333333333333333;0;30/08/2023;NA;NA
La Northe;2023;0.33333333333333304;6.6666666666666661;0;11/10/2023;NA;NA
Maison-Blanche;2015;0;0;0;20/05/2015;Mise en poche;NA
Maison-Blanche;2015;1.7473998585313455;1.7473998585313455;0;17/06/2015;NA;NA
Maison-Blanche;2015;2.3816180803969136;4.1290179389282589;0;03/08/2015;NA;NA
Maison-Blanche;2015;1.3236725275028969;5.4526904664311555;0;31/08/2015;NA;NA
Maison-Blanche;2015;2.0180274277567309;7.4707178941878869;0;28/09/2015;NA;NA
Maison-Blanche;2015;1.3808511683046081;8.8515690624924943;0;29/10/2015;NA;NA
Maison-Blanche;2015;2.363096878151425;11.214665940643918;0;25/11/2015;NA;NA
Maison-Blanche;2015;2.4966666666666666;13.711332607310585;0;13/01/2016;NA;NA
Maison-Blanche;2016;0;13.711332607310585;0;10/02/2016;NA;NA
Maison-Blanche;2016;0.83;14.541332607310585;0;10/03/2016;NA;NA
Maison-Blanche;2016;8.33;22.871332607310585;0;07/04/2016;NA;NA
Maison-Blanche;2016;17.5;40.371332607310585;0.56000000000000005;05/05/2016;NA;NA
Maison-Blanche;2016;11.944444444444445;52.315777051755028;0.28000000000000003;06/06/2016;NA;NA
Maison-Blanche;2016;3.8888888888888893;56.20466594064392;0.28000000000000003;05/07/2016;NA;NA
Maison-Blanche;2016;7.2222222222222223;63.426888162866142;0;03/08/2016;Colmatage;NA
Maison-Blanche;2016;0;0;0;17/10/2016;Mise en poche;NA
Maison-Blanche;2016;6.67;6.67;0;15/11/2016;NA;NA
Maison-Blanche;2016;7.22;13.89;0;13/12/2016;NA;NA
Maison-Blanche;2016;6.11;20;0;13/01/2017;NA;NA
Maison-Blanche;2016;3.61;23.61;0;13/02/2017;NA;NA
Maison-Blanche;2016;3.61;27.22;0.27777777777777773;13/03/2017;NA;NA
Maison-Blanche;2016;21.67;48.89;0;11/04/2017;NA;NA
Maison-Blanche;2017;6.94;55.83;1.1111111111111109;26/05/2017;NA;NA
Maison-Blanche;2017;2.2200000000000002;58.05;0;26/06/2017;NA;NA
Maison-Blanche;2017;2.78;60.83;0.27777777777777773;24/07/2017;NA;NA
Maison-Blanche;2017;0;0;0;09/10/2017;Mise en poche;NA
Maison-Blanche;2017;6.7;6.7;0;06/11/2017;NA;NA
Maison-Blanche;2017;5.8;12.5;0;05/12/2017;NA;NA
Maison-Blanche;2018;5;17.5;0;04/01/2018;NA;NA
Maison-Blanche;2018;2.8;20.3;0;01/02/2018;NA;NA
Maison-Blanche;2018;5.833333333333333;26.133333333333333;0.55555555555555558;05/03/2018;NA;NA
Maison-Blanche;2018;6.3888888888888884;32.522222222222219;0.83333333333333337;31/03/2018;NA;NA
Maison-Blanche;2018;10;42.522222222222219;0;30/04/2018;NA;NA
Maison-Blanche;2018;3.6111111111111107;46.133333333333326;0.83333333333333337;31/05/2018;NA;NA
Maison-Blanche;2018;1.9444444444444446;48.077777777777769;0.27777777777777779;27/06/2018;NA;NA
Maison-Blanche;2018;0;0;0;09/10/2018;Mise en poche;NA
Maison-Blanche;2018;1.67;1.67;0;08/11/2018;NA;NA
Maison-Blanche;2018;4.72;6.39;0.55555555555555547;06/12/2018;NA;NA
Maison-Blanche;2019;4.4400000000000004;10.83;0.27777777777777773;24/01/2019;NA;NA
Maison-Blanche;2019;6.67;17.5;0.55555555555555547;20/02/2019;NA;NA
Maison-Blanche;2019;12.5;30;0.55555555555555547;20/03/2019;NA;NA
Maison-Blanche;2019;15.83;45.83;0;19/04/2019;NA;NA
Maison-Blanche;2019;8.89;54.72;2.7777777777777781;20/05/2019;Colmatage;NA
Maison-Blanche;2019;1.1100000000000001;55.83;0.83333333333333337;17/06/2019;Colmatage;NA
Maison-Blanche;2019;0.83;56.66;0;05/07/2019;Colmatage;NA
Maison-Blanche;2019;0;0;0;30/10/2019;Mise en poche;NA
Maison-Blanche;2019;3.61;3.61;0.55555555555555558;26/11/2019;NA;NA
Maison-Blanche;2019;NR;NR;NR;NA;NA;NA
Maison-Blanche;2020;14.44;18.05;0;13/01/2020;NA;NA
Maison-Blanche;2020;6.39;24.44;3.8888888888888888;11/02/2020;NA;NA
Maison-Blanche;2020;9.44;33.880000000000003;10.833333333333334;10/03/2020;NA;NA
Maison-Blanche;2020;5;38.880000000000003;9.7222222222222232;09/04/2020;NA;NA
Maison-Blanche;2020;3.89;42.77;1.1111111111111112;06/05/2020;NA;NA
Maison-Blanche;2020;0.83;43.6;0.83333333333333337;04/06/2020;NA;NA
Maison-Blanche;2020;0.28000000000000003;43.88;0;07/07/2020;NA;NA
Maison-Blanche;2020;0;0;0;16/11/2020;Mise en poche;NA
Maison-Blanche;2020;4.583333333333333;4.583333333333333;0;14/12/2020;NA;NA
Maison-Blanche;2021;7.9166666666666661;12.5;0.83333333333333337;14/01/2021;NA;NA
